Order Date,Ship Date,Ship Mode,Segment,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Sales_log
2016-11-08,2016-11-08,Same Day,Corporate,New York City,New York,10024.0,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2016,11,Nov,6.360894795172664
2016-04-26,2016-04-30,Standard Class,Consumer,Daytona Beach,Florida,32114.0,South,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,2016,4,Apr,5.260176669966839
2016-04-26,2016-04-30,Standard Class,Consumer,Daytona Beach,Florida,32114.0,South,Office Supplies,Art,Crayola Colored Pencils,2.624,2016,4,Apr,1.287578388180733
2016-09-20,2016-09-24,Standard Class,Consumer,Nashville,Tennessee,37211.0,South,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,2016,9,Sep,7.223123527618833
2016-09-20,2016-09-24,Standard Class,Consumer,Nashville,Tennessee,37211.0,South,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368,2016,9,Sep,5.6882220365381455
2018-09-07,2018-09-12,Standard Class,Corporate,Nashville,Tennessee,37211.0,South,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2018,9,Sep,4.413622196263632
2017-11-07,2017-11-12,Standard Class,Consumer,Dallas,Texas,75220.0,Central,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,2017,11,Nov,3.8168328184243974
2017-11-07,2017-11-12,Standard Class,Consumer,Dallas,Texas,75220.0,Central,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,2017,11,Nov,5.752851964889841
2016-09-25,2016-10-02,Standard Class,Corporate,Murfreesboro,Tennessee,37130.0,South,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",6.336,2016,9,Sep,1.9927937349541638
2016-09-25,2016-10-02,Standard Class,Corporate,Murfreesboro,Tennessee,37130.0,South,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,2016,9,Sep,2.4406063908914204
2016-09-25,2016-10-02,Standard Class,Corporate,Murfreesboro,Tennessee,37130.0,South,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,2016,9,Sep,1.2438663679876125
2016-09-25,2016-10-02,Standard Class,Corporate,Murfreesboro,Tennessee,37130.0,South,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.264,2016,9,Sep,1.4502076868635432
2015-10-03,2015-10-07,Standard Class,Consumer,Dallas,Texas,75217.0,Central,Office Supplies,Fasteners,Colored Push Pins,4.344,2015,10,Oct,1.6759744362343447
2015-10-03,2015-10-07,Standard Class,Consumer,Dallas,Texas,75217.0,Central,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,2015,10,Oct,3.48969654024457
2015-10-03,2015-10-07,Standard Class,Consumer,Dallas,Texas,75217.0,Central,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,2015,10,Oct,1.7796868879937857
2015-10-03,2015-10-07,Standard Class,Consumer,Dallas,Texas,75217.0,Central,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,2015,10,Oct,1.0253244928982777
2015-10-03,2015-10-07,Standard Class,Consumer,Dallas,Texas,75217.0,Central,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,2015,10,Oct,2.7770786275126333
2015-02-18,2015-02-24,Standard Class,Consumer,Arlington,Texas,76017.0,Central,Office Supplies,Storage,Akro Stacking Bins,12.624,2015,2,Feb,2.6118329433603873
2017-06-12,2017-06-16,Standard Class,Corporate,Pasadena,California,91104.0,West,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,2017,6,Jun,5.230466699639862
2017-06-12,2017-06-16,Standard Class,Corporate,Pasadena,California,91104.0,West,Office Supplies,Paper,Xerox 228,12.96,2017,6,Jun,2.6361960973342264
2018-11-01,2018-11-04,Second Class,Consumer,Everett,Massachusetts,2149.0,East,Office Supplies,Paper,Xerox 1939,189.7,2018,11,Nov,5.250701512606374
2018-11-01,2018-11-04,Second Class,Consumer,Everett,Massachusetts,2149.0,East,Office Supplies,Paper,Xerox 1893,40.99,2018,11,Nov,3.737431494696102
2017-04-04,2017-04-08,Second Class,Home Office,Troy,New York,12180.0,East,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2017,4,Apr,4.426521874560433
2017-04-04,2017-04-08,Second Class,Home Office,Troy,New York,12180.0,East,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2017,4,Apr,3.4663607075685685
2017-04-04,2017-04-08,Second Class,Home Office,Troy,New York,12180.0,East,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,2017,4,Apr,4.510529781833971
2017-06-30,2017-07-02,Second Class,Consumer,Sandy Springs,Georgia,30328.0,South,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,2017,6,Jun,3.6101067729485403
2017-06-30,2017-07-02,Second Class,Consumer,Sandy Springs,Georgia,30328.0,South,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,2017,6,Jun,7.14508571880689
2015-09-22,2015-09-28,Standard Class,Consumer,San Jose,California,95123.0,West,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,2015,9,Sep,5.138441998583912
2015-09-22,2015-09-28,Standard Class,Consumer,San Jose,California,95123.0,West,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2015,9,Sep,3.7300213974451113
2018-05-01,2018-05-06,Standard Class,Consumer,Jacksonville,Florida,32216.0,South,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,2018,5,May,1.4651055415441803
2018-05-01,2018-05-06,Standard Class,Consumer,Jacksonville,Florida,32216.0,South,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,2018,5,May,6.839756912810799
2018-05-01,2018-05-06,Standard Class,Consumer,Jacksonville,Florida,32216.0,South,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,2018,5,May,7.939130297050971
2018-10-20,2018-10-20,Same Day,Consumer,Jacksonville,Florida,32216.0,South,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2018,10,Oct,1.752325399982648
2018-10-20,2018-10-20,Same Day,Consumer,Jacksonville,Florida,32216.0,South,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,2018,10,Oct,2.037577337581137
2018-10-20,2018-10-20,Same Day,Consumer,Jacksonville,Florida,32216.0,South,Office Supplies,Art,Prang Drawing Pencil Set,4.448,2018,10,Oct,1.6952485688472114
2018-10-20,2018-10-20,Same Day,Consumer,Jacksonville,Florida,32216.0,South,Furniture,Furnishings,DAX Wood Document Frame.,43.936,2018,10,Oct,3.8052392552301315
2015-09-01,2015-09-05,Standard Class,Consumer,New York City,New York,10009.0,East,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2015,9,Sep,3.2085830353827687
2015-09-01,2015-09-05,Standard Class,Consumer,New York City,New York,10009.0,East,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,2015,9,Sep,5.8805329864007
2015-08-12,2015-08-16,Standard Class,Consumer,San Francisco,California,94122.0,West,Technology,Phones,BlackBerry Q10,806.336,2015,8,Aug,6.693739938494799
2015-08-12,2015-08-16,Standard Class,Consumer,San Francisco,California,94122.0,West,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,2015,8,Aug,4.459450531638685
2015-08-19,2015-08-23,Standard Class,Corporate,Columbus,Georgia,31907.0,South,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,2015,8,Aug,5.846178625614856
2016-05-10,2016-05-10,Same Day,Home Office,Aurora,Illinois,60505.0,Central,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,2016,5,May,4.276249365519713
2016-05-10,2016-05-10,Same Day,Home Office,Aurora,Illinois,60505.0,Central,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2016,5,May,3.631885732593816
2017-05-10,2017-05-13,Second Class,Home Office,Philadelphia,Pennsylvania,19134.0,East,Technology,Phones,ClearOne CHATAttach 160 -Â speaker phone,743.988,2017,5,May,6.613368110867284
2016-03-05,2016-03-09,Second Class,Consumer,Chicago,Illinois,60653.0,Central,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,2016,3,Mar,2.5024190748726314
2016-03-05,2016-03-09,Second Class,Consumer,Chicago,Illinois,60653.0,Central,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2016,3,Mar,1.7425692250372833
2016-03-05,2016-03-09,Second Class,Consumer,Chicago,Illinois,60653.0,Central,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,2016,3,Mar,5.203896790928544
2016-03-05,2016-03-09,Second Class,Consumer,Chicago,Illinois,60653.0,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2016,3,Mar,4.117670387525597
2018-08-12,2018-08-19,Standard Class,Consumer,Seattle,Washington,98103.0,West,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,2018,8,Aug,5.707077041605631
2018-08-12,2018-08-19,Standard Class,Consumer,Seattle,Washington,98103.0,West,Office Supplies,Paper,Xerox 1937,192.16,2018,8,Aug,5.263518861005341
2018-08-12,2018-08-19,Standard Class,Consumer,Seattle,Washington,98103.0,West,Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,2018,8,Aug,5.495626053150239
2018-08-12,2018-08-19,Standard Class,Consumer,Seattle,Washington,98103.0,West,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,2018,8,Aug,3.865769620910684
2018-08-12,2018-08-19,Standard Class,Consumer,Seattle,Washington,98103.0,West,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,2018,8,Aug,5.170199863767594
2018-08-12,2018-08-19,Standard Class,Consumer,Seattle,Washington,98103.0,West,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.704,2018,8,Aug,4.6220666336478216
2017-06-26,2017-06-26,Same Day,Home Office,Roseville,Michigan,48066.0,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,2017,6,Jun,5.9132597328065915
2017-06-26,2017-06-26,Same Day,Home Office,Roseville,Michigan,48066.0,Central,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,2017,6,Jun,2.199444334074532
2017-06-26,2017-06-26,Same Day,Home Office,Roseville,Michigan,48066.0,Central,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,2017,6,Jun,5.1477270079155355
2017-12-15,2017-12-19,Standard Class,Home Office,Fayetteville,Arkansas,72701.0,South,Office Supplies,Paper,Xerox 1958,19.44,2017,12,Dec,3.017493765335504
2016-09-13,2016-09-17,Standard Class,Consumer,Jacksonville,North Carolina,28540.0,South,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,2016,9,Sep,2.6456072604789913
2015-12-30,2016-01-04,Standard Class,Consumer,New York City,New York,10035.0,East,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,2015,12,Dec,4.819797577533961
2015-12-30,2016-01-04,Standard Class,Consumer,New York City,New York,10035.0,East,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,2015,12,Dec,3.5958865872647716
2015-04-29,2015-05-04,Standard Class,Consumer,Dover,Delaware,19901.0,East,Technology,Phones,Square Credit Card Reader,19.98,2015,4,Apr,3.043569602968151
2018-01-30,2018-02-06,Standard Class,Consumer,Aurora,Illinois,60505.0,Central,Furniture,Tables,Balt Split Level Computer Training Table,69.375,2018,1,Jan,4.253838086459854
2018-01-30,2018-02-06,Standard Class,Consumer,Aurora,Illinois,60505.0,Central,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,2018,1,Jan,3.486763269991802
2018-01-30,2018-02-06,Standard Class,Consumer,Aurora,Illinois,60505.0,Central,Technology,Phones,Samsung Galaxy S4,2003.168,2018,1,Jan,7.602984291026351
2018-01-30,2018-02-06,Standard Class,Consumer,Aurora,Illinois,60505.0,Central,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,2018,1,Jan,2.3364066414695563
2017-12-25,2017-12-31,Standard Class,Consumer,New York City,New York,10009.0,East,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,2017,12,Dec,7.849345658675687
2017-10-20,2017-10-25,Standard Class,Corporate,El Cajon,California,92020.0,West,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,2017,10,Oct,5.961355793670997
2016-06-13,2016-06-15,Second Class,Home Office,Springfield,Ohio,45503.0,East,Office Supplies,Art,Newell 320,3.424,2016,6,Jun,1.4870442642200337
2018-06-30,2018-07-04,Standard Class,Corporate,Mount Vernon,New York,10550.0,East,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,2018,6,Jun,6.9906431660606065
2016-06-26,2016-06-30,Standard Class,Home Office,Lakewood,Ohio,44107.0,East,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,2016,6,Jun,3.7854615519601804
2017-02-21,2017-02-25,Standard Class,Home Office,Tampa,Florida,33614.0,South,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,2017,2,Feb,1.5606677480646711
2017-02-21,2017-02-25,Standard Class,Home Office,Tampa,Florida,33614.0,South,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2017,2,Feb,3.5796224681769866
2017-02-21,2017-02-25,Standard Class,Home Office,Tampa,Florida,33614.0,South,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,2017,2,Feb,6.071790291645883
2018-04-22,2018-04-26,Standard Class,Consumer,Columbus,Georgia,31907.0,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,2018,4,Apr,6.516281829500709
2018-05-09,2018-05-10,First Class,Corporate,Jacksonville,North Carolina,28540.0,South,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,2018,5,May,4.193163729836504
2018-05-09,2018-05-10,First Class,Corporate,Jacksonville,North Carolina,28540.0,South,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,2018,5,May,5.337538079701318
2016-12-21,2016-12-26,Second Class,Home Office,Saint Charles,Illinois,60174.0,Central,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2016,12,Dec,6.399476409482722
2016-12-21,2016-12-26,Second Class,Home Office,Saint Charles,Illinois,60174.0,Central,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2016,12,Dec,4.109298854003912
2016-12-21,2016-12-26,Second Class,Home Office,Saint Charles,Illinois,60174.0,Central,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,2016,12,Dec,6.4590277008143575
2016-12-21,2016-12-26,Second Class,Home Office,Saint Charles,Illinois,60174.0,Central,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,2016,12,Dec,3.9656775099636383
2015-08-12,2015-08-16,Standard Class,Home Office,Miami,Florida,33180.0,South,Office Supplies,Paper,Xerox 229,31.104,2015,8,Aug,3.4689806329646156
2015-08-12,2015-08-16,Standard Class,Home Office,Miami,Florida,33180.0,South,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,2015,8,Aug,3.8910036382040705
2015-08-12,2015-08-16,Standard Class,Home Office,Miami,Florida,33180.0,South,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,2015,8,Aug,5.074723713953442
2015-08-12,2015-08-16,Standard Class,Home Office,Miami,Florida,33180.0,South,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,2015,8,Aug,5.357755402296649
2015-08-12,2015-08-16,Standard Class,Home Office,Miami,Florida,33180.0,South,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2015,8,Aug,1.8797703465507682
2015-08-12,2015-08-16,Standard Class,Home Office,Miami,Florida,33180.0,South,Office Supplies,Labels,Avery 501,2.952,2015,8,Aug,1.3742217798856213
2016-12-11,2016-12-15,Standard Class,Consumer,Troy,Ohio,45373.0,East,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,2016,12,Dec,2.42763058196827
2018-11-03,2018-11-07,Standard Class,Corporate,Seattle,Washington,98103.0,West,Office Supplies,Binders,Binder Posts,18.368,2018,11,Nov,2.963622219635757
2018-03-13,2018-03-17,Standard Class,Consumer,New York City,New York,10011.0,East,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2018,3,Mar,5.706777983635999
2017-05-30,2017-06-03,Standard Class,Corporate,Arlington,Virginia,22204.0,South,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,2017,5,May,3.3160025355989236
2017-05-30,2017-06-03,Standard Class,Corporate,Arlington,Virginia,22204.0,South,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2017,5,May,4.727210811897116
2016-07-05,2016-07-11,Standard Class,Corporate,Charlotte,North Carolina,28205.0,South,Furniture,Furnishings,Stackable Trays,4.928,2016,7,Jul,1.7796868879937857
2016-07-05,2016-07-11,Standard Class,Corporate,Charlotte,North Carolina,28205.0,South,Office Supplies,Labels,Avery 508,11.784,2016,7,Jul,2.548194389023919
2015-03-11,2015-03-15,Standard Class,Consumer,Roseville,California,95661.0,West,Office Supplies,Art,Economy #2 Pencils,7.98,2015,3,Mar,2.194999882314108
2016-04-20,2016-04-24,Standard Class,Consumer,Detroit,Michigan,48234.0,Central,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2016,4,Apr,5.203786882701803
2018-07-26,2018-08-01,Standard Class,Corporate,Los Angeles,California,90036.0,West,Technology,Accessories,LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH,1649.95,2018,7,Jul,7.409106158785584
2018-07-26,2018-08-01,Standard Class,Corporate,Los Angeles,California,90036.0,West,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,2018,7,Jul,5.89537206138216
2015-10-31,2015-11-02,Second Class,Home Office,San Francisco,California,94110.0,West,Technology,Phones,Motorola L804,73.584,2015,10,Oct,4.311926006994392
2018-11-03,2018-11-09,Standard Class,Consumer,Bakersfield,California,93309.0,West,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,2018,11,Nov,6.189019484542526
2017-08-11,2017-08-16,Standard Class,Home Office,Tulsa,Oklahoma,74133.0,Central,Office Supplies,Paper,Xerox 202,32.4,2017,8,Aug,3.5085558999826545
2017-08-11,2017-08-16,Standard Class,Home Office,Tulsa,Oklahoma,74133.0,Central,Office Supplies,Binders,Avery Hanging File Binders,41.86,2017,8,Aug,3.7579389900454307
2017-08-11,2017-08-16,Standard Class,Home Office,Tulsa,Oklahoma,74133.0,Central,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2017,8,Aug,4.36386266404621
2017-07-25,2017-07-25,Same Day,Home Office,San Francisco,California,94122.0,West,Office Supplies,Art,Newell 325,37.17,2017,7,Jul,3.6420498667571386
2015-03-01,2015-03-07,Standard Class,Consumer,Houston,Texas,77036.0,Central,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,2015,3,Mar,4.929801162218075
